movieId,title,year,genres,tag,average_rating
2394,"Prince of Egypt, The",1998,Animation|Musical,"Moses, Prince, egypt, Martin Short, protagonist is royal",3.5057471264367814
2395,Rushmore,1998,Comedy|Drama,"odd, MISFITS AND OUTSIDERS, unrequited love, lovable, UNLIKELY FRIENDSHIPS",3.748663101604278
2396,Shakespeare in Love,1998,Comedy|Drama|Romance,"how'd they make this so funny?, joseph fiennes, Elizabethan, John Madden, Period",3.580078125
2398,Miracle on 34th Street,1947,Comedy|Drama,"Edmund Gwenn, George Seaton, John Payne, Stress, Gene Lockhart",3.860294117647059
2401,Pale Rider,1985,Western,"Clint Eastwood, reviewed, BD-R",3.6875
2402,Rambo: First Blood Part II,1985,Action|Adventure|Thriller,"loyalty vs. betrayal, archery, unintentionally funny, Golden Raspberry (Worst Picture), shallow plot",2.844155844155844
2403,First Blood (Rambo: First Blood),1982,Action|Adventure|Drama|Thriller,"hiding, unexpected ending, war hero, Silvester Stallone, Ted Kotcheff",3.63265306122449
2404,Rambo III,1988,Action|Adventure|Thriller|War,"holy war, Golden Raspberry (Worst Actor), ridiculous, Sylvester Stallone, war",2.453125
2405,"Jewel of the Nile, The",1985,Action|Adventure|Comedy|Romance,"Lewis Teague, Kathleen Turner, Michael Douglas, treasure, sequel",3.1384615384615384
2406,Romancing the Stone,1984,Action|Adventure|Comedy|Romance,"Romans, mercenary as protagonist, setting:Colombia, setting:jungle, novelist as protagonist",3.3877551020408165
2407,Cocoon,1985,Comedy|Sci-Fi,"Brian Dennehy, senior citizens, soft, Hume Cronyn, Steve Guttenberg",3.271551724137931
2408,Cocoon: The Return,1988,Comedy|Sci-Fi,"Spherical Blow-Up, sequel, 70mm",2.4347826086956523
2409,Rocky II,1979,Action|Drama,"ego, silvester stalone, Talia Shire, Boxing, funny moments",3.2180851063829787
2410,Rocky III,1982,Action|Drama,"rematch, Hulk Hogan, Mr. T, Philadelphia, beloved character dies pointlessly",2.838888888888889
2411,Rocky IV,1985,Action|Drama,"Brigitte Nielsen, James Brown, character dies, nationalism, training montage",2.783333333333333
2412,Rocky V,1990,Action|Drama,"Sage Stallone, Tommy Morrison, self-parody, worst of series, face heel turn",2.037313432835821
2413,Clue,1985,Comedy|Crime|Mystery|Thriller,"Based on Boardgame, Michael McKean, genre:movie as whodunit, hilariously bad, DVD:alternate endings",3.7279411764705883
2414,Young Sherlock Holmes,1985,Action|Adventure|Children|Fantasy|Mystery|Thriller,"Sherlock Holmes, Spherical Blow-Up, Steven Spielberg, 70mm, Betamax",3.390625
2416,Back to School,1986,Comedy,"Alan Metter, Rodney Dangerfield, college, Robert Downey Jr., 1980s",3.0675675675675675
2420,"Karate Kid, The",1984,Drama,"Kate, Elisabeth Shue, 80's classic, Karate, good",3.3136094674556213
2421,"Karate Kid, Part II, The",1986,Action|Adventure|Drama,"Tamlyn Tomita, Karate, John G. Avildsen, Kathleen Turner, Ralph Macchio",2.5489130434782608
2422,"Karate Kid, Part III, The",1989,Action|Adventure|Children|Drama,"Razzie nominee: worst actor, coercion, horticulture, karate, Karate",1.9313725490196079
2423,Christmas Vacation (National Lampoon's Christmas Vacation),1989,Comedy,"boss, family comedy, Beverly D'Angelo, Jeremiah S. Chechik, jinxed character(s)",3.4382716049382718
2424,You've Got Mail,1998,Comedy|Romance,"Comedy Romance, e-mail, sequel boredom, young Anakin, Dabney Coleman",2.9101123595505616
2427,"Thin Red Line, The",1998,Action|Drama|War,"04.04.06, Terrence Malick, instant view, maybe, Oscar Nominee: Adapted Screenplay",3.4956521739130433
2428,"Faculty, The",1998,Horror|Sci-Fi,"Clea Duvall, Robert Rodriguez, seen at the cinema, parody, high school",2.885135135135135
2431,Patch Adams,1998,Comedy|Drama,"Bob Gunton, Daniel London, Medicine, Monica Potter, sometimes not realistic enough",3.077272727272727
2432,Stepmom,1998,Drama,"Divorce, cancer, Susan Sarandon, terminal illness, Chris Columbus",3.0285714285714285
2433,"Civil Action, A",1998,Drama,"Steven Zaillian, courtroom drama, environmental, courtroom, adapted from:book",3.235294117647059
2439,Affliction,1997,Drama,"Paul Schrader, Sissy Spacek, James Coburn, Nick Nolte, Depressing",3.5
2447,Varsity Blues,1999,Comedy|Drama,"MTV, sport:American football, Sports Coordinator:Mark Ellis, Texas, 1990s",2.9318181818181817
2450,Howard the Duck,1986,Adventure|Comedy|Sci-Fi,"Willard Huyck, topless ducks, possession, anthropomorphic, chase",2.2314814814814814
2454,"Fly, The",1958,Horror|Mystery|Sci-Fi,"Kurt Neumann, sequelTo:The Fly (1958), vincent price, scientist experiments on self, Vincent Price",3.3285714285714287
2455,"Fly, The",1986,Drama|Horror|Sci-Fi|Thriller,"changing species, fly, tragic hero, better than the old version, insects",3.4615384615384617
2456,"Fly II, The",1989,Horror|Sci-Fi,Betamax,1.8421052631578947
2459,"Texas Chainsaw Massacre, The",1974,Horror,"Do People Really Have 2 Pay 10 Bucks To See How Cruel We Are To Each Other? Try Getting Married!, too much screaming, Tobe Hooper, NIGHTMARE VACATIONS, grindhouse",3.3253968253968256
2463,Ruthless People,1986,Comedy,"Bette Midler, logic complexity, kidnapping, Can't remember",3.425
2467,"Name of the Rose, The (Name der Rose, Der)",1986,Crime|Drama|Mystery|Thriller,"14th Century, Umberto Eco, author:Umberto Eco, inquisition, whodunit",3.9017857142857144
2468,Jumpin' Jack Flash,1986,Action|Comedy|Romance|Thriller,"directorial debut, Betamax",2.813953488372093
2469,Peggy Sue Got Married,1986,Comedy|Drama,"Francis Ford Coppola, 1950s, 1960s, slow, Nicolas Cage",3.3333333333333335
2470,Crocodile Dundee,1986,Adventure|Comedy,"Peter Faiman, outback, thats not a knife, crocodile, transphobia",3.1194444444444445
2471,Crocodile Dundee II,1988,Action|Adventure|Comedy,"John Cornell, Paul Hogan, Aborigines, Australia, New York City",2.59375
2474,"Color of Money, The",1986,Drama,"cameo:Iggy Pop, competition:pool billiards, pool, con artists, Spherical Blow-Up",3.306122448979592
2476,Heartbreak Ridge,1986,Action|War,"Clint Eastwood, Betamax, CLV",3.04
2478,¡Three Amigos!,1986,Comedy|Western,"the god steve martin, Jon Lovitz, RIGHTING THE WRONGED, MISTAKEN IDENTITIES, Martin Short",3.2180851063829787
2485,She's All That,1999,Comedy|Romance,"Robert Iscove, Slow in parts, Stupid on purpose, rachel leigh cook's beautiful face, Rachael Leigh Cook",2.788732394366197
2490,Payback,1999,Action|Thriller,"""The Hunter"", author:""Richard Stark"", remadeAs:Payback(1999), remakeOf:Point Blank(1967), Brian Helgeland",3.2409090909090907
2496,Blast from the Past,1999,Comedy|Romance,"die brendan frasier, Hugh Wilson, maybe",2.971014492753623
2497,Message in a Bottle,1999,Romance,"don't remember, tear-jerker, romance, based on a book",2.8620689655172415
2501,October Sky,1999,Drama,"Chris Owen, Jake Gyllenhal, True Story, William Lee Scott, aeronautics",3.7981651376146788
2502,Office Space,1999,Comedy|Crime,"Ajay Naidu, Bill Lumberg, David Herman, Office, printer",3.9206586826347305
2504,200 Cigarettes,1999,Comedy|Drama,Courtney Love,2.625
2505,8MM,1999,Drama|Mystery|Thriller,"hypocrisy, BDSM, Joel Schumacher, Joaquin Phoenix, Sexualized violence",2.9444444444444446
2513,Pet Sematary,1989,Horror,"Mary Lambert, dead raising, cemetery, cult movie, author:Stephen King",3.0793650793650795
2517,Christine,1983,Horror,"sentient machine, ADOLESCENCE IS HELL, classic car, author:Stephen King, John Carpenter",3.2125
2518,Night Shift,1982,Comedy,prostitution,3.2083333333333335
2520,Airport,1970,Drama,"Helen Hayes, Van Heflin, Burt Lancaster, Todd-AO, airport",3.0555555555555554
2524,"Towering Inferno, The",1974,Action|Adventure|Drama|Thriller,"John Guillermin, great action, Friday night movie, Anamorphic Blow-Up, Oscar (Best Cinematography)",3.130434782608696
2527,Westworld,1973,Action|Sci-Fi|Thriller|Western,"sex robots, Richard Benjamin, Yul Brynner, good soundtrack, infidelity",3.3902439024390243
2528,Logan's Run,1976,Action|Adventure|Sci-Fi,"Farrah Fawcett, Peter Ustinov, scifi re aging, Jenny Agutter, Michael Anderson",3.53125
2529,Planet of the Apes,1968,Action|Drama|Sci-Fi,"damn you all to hell, long and repetitive, nightmare, one-way time travel, science vs religion",3.693548387096774
2530,Beneath the Planet of the Apes,1970,Action|Sci-Fi,"ACTION, WTF? horrible sequel and storyboard, Cult film, Ted Post, doomsday",3.173076923076923
2531,Battle for the Planet of the Apes,1973,Action|Sci-Fi,"J. Lee Thompson, ""damn dirty apes"", DVD-RAM, BD-Video",3.0
2532,Conquest of the Planet of the Apes,1972,Action|Sci-Fi,"attack, science runs amok, survivor, J. Lee Thompson, gorilla",2.738095238095238
2533,Escape from the Planet of the Apes,1971,Action|Sci-Fi,"""damn dirty apes"", DVD-RAM, social commentary, BD-Video, time travel",2.8636363636363638
2539,Analyze This,1999,Comedy,"unusual- friendships, crazy, Robert DeNiro, humour, psychiatrist as protagonist",3.175675675675676
2541,Cruel Intentions,1999,Drama,"Femme Fatale, Mind Games, Roger Kumble, Seduction, Ryan Philippe",3.1793893129770994
2542,"Lock, Stock & Two Smoking Barrels",1998,Comedy|Crime|Thriller,"igen masser af gode karakterer, is it 5/5-worthy?, locusts, plottet er - som de oftest er med ritchie - virkelig velkonstrueret i sin kringelede sving, som altid skaber sjove tilfældigheder., probably deserves at least as much as Shallow Grave...",3.923076923076923
2549,Wing Commander,1999,Action|Sci-Fi,"PG-13:sci-fi action violence, theme song, adapted from:game, video game adaptation, nostalgic",2.4047619047619047
2550,"Haunting, The",1963,Horror|Thriller,"Richard Johnson, author:Shirley Jackson, Slow Opening, unanswered questions, Robert Wise",3.9565217391304346
2551,Dead Ringers,1988,Drama|Horror|Thriller,"physician as protagonist, weirdest episode of Frasier ever, twins/inter-related lives, setting:Montreal, doctors",3.462962962962963
2558,Forces of Nature,1999,Comedy|Romance,"Sandra Bullock, road trip",2.58
2560,Ravenous,1999,Horror|Thriller,"Antonia Bird, to see: horror, cannibalism",3.4523809523809526
2565,"King and I, The",1956,Drama|Musical|Romance,"CinemaScope 55, See also:The King and I (1956), Walter Lang, Siam, *Good* Musicals",3.6458333333333335
2567,EDtv,1999,Comedy,"see also:The Truman Show, reality TV, television, satirical",2.939655172413793
2571,"Matrix, The",1999,Action|Sci-Fi|Thriller,"360 degree panning, Mr Anderson, Paul Goddard, Wachowski brothers movie, alternate world",4.195359281437126
2572,10 Things I Hate About You,1999,Comedy|Romance,"Gil Junger, films that shouldn't be edited, Shakespeare sort of, Julia Stiles, sunny",3.399441340782123
2574,"Out-of-Towners, The",1999,Comedy,Sam Weisman,2.6315789473684212
2580,Go,1999,Comedy|Crime,"rave, Timothy Olyphant, Sarah Polley, Doug Liman, Katie Holmes",3.4705882352941178
2581,Never Been Kissed,1999,Comedy|Romance,"David Arquette, Jeremy Jordan, yucky, Michael Vartan, Garry Marshall",2.939252336448598
2583,Cookie's Fortune,1999,Comedy|Drama,"southern US, Robert Altman, Altman, ensemble cast",3.3636363636363638
2594,Open Your Eyes (Abre los ojos),1997,Drama|Romance|Sci-Fi|Thriller,"Philip K. Dick (uncredited), face, Alejandro Amenábar, Twist ending, Madrid",3.7777777777777777
2596,SLC Punk!,1998,Comedy|Drama,"James Merendino, good message, michael goorjian, punks, Utah",3.6818181818181817
2598,Pushing Tin,1999,Comedy,"golfing, Didn't finish, aviation, Nudity (Topless - Brief), Nudity (Topless - Notable)",2.9893617021276597
2599,Election,1999,Comedy,"Alaxander Payne, Hilarious!! :D, ON THE CAMPAIGN TRAIL, TEACHERS AND STUDENTS, Alexander Payne",3.7158273381294964
2600,eXistenZ,1999,Action|Sci-Fi|Thriller,"Different, geeks on screen, Jennifer Jason Leigh, video game, multiple realities",3.336734693877551
2605,Entrapment,1999,Crime|Thriller,"Kuala Lumpur, Malaysia, Jon Amiel, robbery, Catherine Zeta-Jones",3.074074074074074
2606,Idle Hands,1999,Comedy|Horror,"Devin Sawa, Rodman Flender, weed, Jessica Alba, Seth Green",2.8181818181818183
2613,Night of the Comet,1984,Comedy|Horror|Sci-Fi,"VHS, DVD-RAM, BD-R",2.9705882352941178
2616,Dick Tracy,1990,Action|Crime,"cinematographer:Vittorio Storaro, Catherine O'Hara, Madonna, Cinema Digital Sound, James Caan",2.7884615384615383
2617,"Mummy, The",1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller,"Imhotep, Indiana Jones wannabe, Kevin O'Connor, Arnold Vosloo, John Hannah",3.047703180212014
2622,William Shakespeare's A Midsummer Night's Dream,1999,Comedy|Fantasy,"playwright:Shakespeare, Fantasy, adapted from:play, Shakespeare, based on a play",3.03
2628,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi,"Ian McDiarmid, Ray Park, annoying kid, the Force, young Anakin",2.914746543778802
2633,"Mummy, The",1932,Horror|Romance,"Karl Freund, Resurrection, reincarnation, hypnosis, Boris Karloff",3.3181818181818183
2640,Superman,1978,Action|Adventure|Sci-Fi,"Christopher Reeves, superheros, cinematographer:Geoffrey Unsworth, Superman, Christopher Reeve",3.4436274509803924
2641,Superman II,1980,Action|Sci-Fi,"w00t, annoying reporter, cinematographer:Geoffrey Unsworth, Superman, Christopher Reeve",3.196078431372549
2642,Superman III,1983,Action|Adventure|Sci-Fi,"Richard Pryor, computer hacker, Superman, Christopher Reeve, DC",2.3840579710144927
2643,Superman IV: The Quest for Peace,1987,Action|Adventure|Sci-Fi,"nuclear weapons, Menahem Golan, Superman, Christopher Reeve, DC",2.0543478260869565
2644,Dracula,1931,Horror,"Tod Browning, count, opossums, pendant, sanitarium",3.5
2648,Frankenstein,1931,Drama|Horror|Sci-Fi,"Dwight Frye, Colin Clive, classic horror, frankenstein, trailblazing",3.8541666666666665
2657,"Rocky Horror Picture Show, The",1975,Comedy|Horror|Musical|Sci-Fi,"comedy musical, offbeat, too friggen gay, tranvestism, Jim Sharman",3.3661616161616164
2662,"War of the Worlds, The",1953,Action|Drama|Sci-Fi,"Classic monster, Good effects, Old sci-fi, Byron Haskin, Gene Barry",3.303030303030303
2664,Invasion of the Body Snatchers,1956,Horror|Sci-Fi|Thriller,"EVIL ALIENS, evil twin, Don Siegel, END OF THE WORLD, impostor",3.715686274509804
2668,Swamp Thing,1982,Horror|Sci-Fi,"?adapted from:comic, ?author:Len Wein, experiment, swamp, scientist",2.8333333333333335
2671,Notting Hill,1999,Comedy|Romance,"Emma Chambers, Gina Mckee, Hugh Bonneville, Tim McInnerny, divorced from reality",3.3058510638297873
2672,"Thirteenth Floor, The",1999,Drama|Sci-Fi|Thriller,"R language, average plot, belivable science, director's career, disambiguation:The 4th/Thirteenth Floor (1999)",3.364406779661017
2676,Instinct,1999,Drama|Thriller,"Jon Turteltaub, anthony hopkins",2.55
2677,Buena Vista Social Club,1999,Documentary|Musical,"Havana, music documentary, Cuba, life in general, Wim Wenders",3.7804878048780486
2683,Austin Powers: The Spy Who Shagged Me,1999,Action|Adventure|Comedy,"Robert Wagner, cameo:Burt Bacharach, cameo:Elvis Costello, cameo:Jerry Springer, sixties",3.1585714285714284
2686,"Red Violin, The (Violon rouge, Le)",1998,Drama|Mystery,"François Girard, John Corigliano, Joshua Bell, Montreal, auction",3.79375
2687,Tarzan,1999,Adventure|Animation|Children|Drama,"Chris Buck, Edgar Rice Burroughs, 2D Disney Animation, Jane, Phil Collins",3.4431818181818183
2688,"General's Daughter, The",1999,Crime|Drama|Mystery|Thriller,"Simon West, cover up, undercover cop, nudity (full frontal), rape",2.8214285714285716
2690,"Ideal Husband, An",1999,Comedy|Romance,"Period Piece, English, Jeremy Northam, rich settings, Oliver Parker",3.537037037037037
2692,Run Lola Run (Lola rennt),1998,Action|Crime,"Workout movie, cool and great music, Compare:Run Lola Run (1998), Moritz Bleibtreu, Franka Potente",3.931578947368421
2693,Trekkies,1997,Documentary,"Roger Nygard, celebrities, dentist, costumes, geeks",3.3958333333333335
2694,Big Daddy,1999,Comedy,"Kristy Swanson, Dennis Dugan, delivery boy, Rob Schneider, Steve Buscemi",2.977272727272727
2699,Arachnophobia,1990,Comedy|Horror,"Frank Marshall, medical, surprisingly good, Jeff Daniels, spiders",2.7941176470588234
2700,"South Park: Bigger, Longer and Uncut",1999,Animation|Comedy|Musical,"Eric Cartman, MPAA, Oscar Nominee: Best Song, cartman, character based on real person:Saddam Hussein",3.644230769230769
2701,Wild Wild West,1999,Action|Comedy|Sci-Fi|Western,"slick adventure TV remake, subgenre:steampunk, wheelchair badass, will smith, tv remake",2.2634730538922154
2702,Summer of Sam,1999,Drama,"serial killer, nudity (topless), murder",3.25
2706,American Pie,1999,Comedy|Romance,"Allison Hannigan, MILF, Mena Suvari, Paul Weitz, Tara Reid",3.0971830985915494
2707,Arlington Road,1999,Thriller,"crazy ending, Mark Pellington, Jeff Bridges, conspiracy theory, terrorism",3.461038961038961
2709,Muppets From Space,1999,Children|Comedy,"Josh Charles, Jeffrey Tambor, F. Murray Abraham, Rob Schneider, Ray Liotta",3.075
2710,"Blair Witch Project, The",1999,Drama|Horror|Thriller,"Daniel Myrick, claims to be true, feels like home made super scary, video, Very Effective Horror",2.9410714285714286
2712,Eyes Wide Shut,1999,Drama|Mystery|Thriller,"R:some drug-related material, author:Arthur Schnitzler, laughter, sexual tension, socioeconomic status",3.4378109452736316
2713,Lake Placid,1999,Horror|Thriller,"giant alligator, Steve Miner",2.5392156862745097
2716,Ghostbusters (a.k.a. Ghost Busters),1984,Action|Comedy|Sci-Fi,"Paranormal, saturday night live, Dan Akroyd, Ernie Hudson, paranormal phenomenon",3.7320987654320987
2717,Ghostbusters II,1989,Comedy|Fantasy|Sci-Fi,"Peter MacNicol, Who Ya gonna call????????????, baby in peril, Dan Akroyd, Dan Ackroyd",3.040625
2718,Drop Dead Gorgeous,1999,Comedy,"minnesota, mentally impaired, beauty pageant, Friends Should See, Funny as hell",2.8703703703703702
2719,"Haunting, The",1999,Horror|Thriller,"the original is better, unnecessary remake, subgenre:haunted house, Jan de Bont, dwelling as character",2.5892857142857144
2720,Inspector Gadget,1999,Action|Adventure|Children|Comedy,"animation remade as live action, based on a TV show, Based on a TV show",2.0
2722,Deep Blue Sea,1999,Action|Horror|Sci-Fi|Thriller,"badly done, LL Cool J, innacurate, Creature Feature, watched 1999",2.4759615384615383
2723,Mystery Men,1999,Action|Comedy|Fantasy,"Tom Waits, unheroic heroes, lame superpowers, Eddie Izzard, loses its way",3.01
2724,Runaway Bride,1999,Comedy|Romance,"softball, Chick Flick, Maryland, Garry Marshall, New Jersey",2.668181818181818
2726,"Killing, The",1956,Crime|Film-Noir,"Sterling Hayden, put me to sleep, noir thriller, Friday night movie, DVD-R",3.9895833333333335
2728,Spartacus,1960,Action|Drama|Romance|War,"Herbert Lom, crucifixion, Super Technirama 70, Kirk Douglas, Tony Curtis",3.7247191011235956
2729,Lolita,1962,Drama|Romance,"author:Nabokov, lolita, temptation, James Mason, Kubrick",3.9537037037037037
2730,Barry Lyndon,1975,Drama|Romance|War,"Ryan O'Neal, scheme, SOCIAL CLIMBING, box office flop, RISE AND FALL STORIES",3.8076923076923075
2731,"400 Blows, The (Les quatre cents coups)",1959,Crime|Drama,"Le plus beau des films, delinquent, Francois Truffaut, François Truffaut, MISCHIEVOUS CHILDREN",4.107843137254902
2732,Jules and Jim (Jules et Jim),1961,Drama|Romance,"den er virkelig smuk, isÃ¦r i starten. den bliver desvÃ¦rre lidt slap i det mod enden hvilket er meget Ã¦rgerligt, beauty, Francois Truffaut, François Truffaut",3.629032258064516
2734,"Mosquito Coast, The",1986,Adventure|Drama|Thriller,"Central America, Maurice Jarre score, author:Paul Theroux, natives, screenwriter:Paul Schrader",3.3125
2735,"Golden Child, The",1986,Action|Adventure|Comedy|Fantasy|Mystery,"Michael Ritchie, Eddie Murphy, kidnapping, Betamax",2.7254901960784315
2736,Brighton Beach Memoirs,1986,Comedy,"Neil Simon, adapted from B'way, based on a play, Betamax",3.5357142857142856
2739,"Color Purple, The",1985,Drama,"Oprah Winfrey, women's rights, Whoopie Goldberg, unhappy marriage, race",3.7083333333333335
2745,"Mission, The",1986,Drama,"Was The Mission About Finding A Position?, Missionary, Priest, Roland Joffé, massacre",4.0625
2746,Little Shop of Horrors,1986,Comedy|Horror|Musical,"Nostalgia, broadway, Great Songs, sadism, Frank Oz",3.3333333333333335
2747,"Little Shop of Horrors, The",1960,Comedy|Horror,"Jonathan Haze, Roger Corman, remade, library vhs, BD-R",3.2205882352941178
2750,Radio Days,1987,Comedy|Drama,"vignettes, nostalgia, Seth Green, radio, facebook rec",3.661290322580645
2759,Dick,1999,Comedy,"Andrew Fleming, Richard Nixon, Watergate, US history, 1970s",3.2241379310344827
2761,"Iron Giant, The",1999,Adventure|Animation|Children|Drama|Sci-Fi,"""Duck and cover!"", PG:fantasy action, beatnik, metal, screenwriter:Tim McCanlies",3.84765625
2762,"Sixth Sense, The",1999,Drama|Horror|Mystery,"I see dead people, M.Night Shyamalan, no plotholes!, the newest version - which edited the ending - is the best!, living dead",3.9652777777777777
2763,"Thomas Crown Affair, The",1999,Action|Mystery,"intelligent thriller, John McTiernan, Pierce Brosnan, anti-hero, heist",3.3806451612903228
2764,"Thomas Crown Affair, The",1968,Crime|Drama|Romance|Thriller,"Norman Jewison, Steve McQueen, anti-hero, owned, Bibliothek",3.4864864864864864
2770,Bowfinger,1999,Comedy,"related:007 (series), Frank Oz, multiple roles, parody",2.900990099009901
2771,Brokedown Palace,1999,Drama,"Jonathan Kaplan, guilty pleasure, acting",2.725
2772,Detroit Rock City,1999,Comedy,"Edward Furlong, KISS, Michigan, Detroit, rock and roll",3.2586206896551726
2779,Heaven Can Wait,1978,Comedy,"fate vs. free will, remakeOf:Here Comes Mr. Jordan, angelic intervention, Warren Beatty, ghosts/afterlife",3.55
2788,Monty Python's And Now for Something Completely Different,1971,Comedy,"British Humor, clip show, could've made a better selection from the TV series, non sequitor, Ian MacNaughton",4.010752688172043
2791,Airplane!,1980,Comedy,"mocks black stereotypes, Aviation, dumb but funny, slapstick humor, AIDs",3.782101167315175
2792,Airplane II: The Sequel,1982,Comedy,"Ken Finkleman, Aviation, slapstick humor, Slapstick, Parody",3.0080645161290325
2793,"American Werewolf in Paris, An",1997,Comedy|Horror|Romance|Thriller,"to see: werewolf, bad cgi, werewolves, killer-as-protagonist, werewolf",2.2285714285714286
2794,European Vacation (aka National Lampoon's European Vacation),1985,Adventure|Comedy|Romance,"Amy Heckerling, tourists, Chevy Chase, National Lampoon, Can't remember",2.8043478260869565
2795,National Lampoon's Vacation,1983,Comedy,"Beverly D'Angelo, Road Trip, Vacation, annoying characters, Randy Quaid",3.5602409638554215
2797,Big,1988,Comedy|Drama|Fantasy|Romance,"carnival, grown up, related:Big, toy store, wishes",3.56993006993007
2798,Problem Child,1990,Children|Comedy,"Dennis Dugan, pregnancy, Can't remember",2.0161290322580645
2802,Tequila Sunrise,1988,Action|Drama|Romance|Thriller,"Michelle Pfeiffer, Mel Gibson, CLV",3.074074074074074
2803,"Pelican Brief, The",1993,Crime|Drama|Mystery|Romance|Thriller,"John Heard, Tony Goldwyn, Sam Shepard, law school, Alan J. Pakula",3.22
2804,"Christmas Story, A",1983,Children|Comedy,"Best Christmas movie, Bully, author:Jean Shephard, i hate this movie with a fiery passion, leg lamp",3.8373493975903616
2805,Mickey Blue Eyes,1999,Comedy|Romance,"James Fox, Jeanne Tripplehorn, Kelly Makin, James Caan, Burt Young",2.8306451612903225
2806,Teaching Mrs. Tingle,1999,Comedy|Thriller,"Kevin Williamson, teen, high school",2.763157894736842
2808,Universal Soldier,1992,Action|Sci-Fi,"Emmerich, Dolph Lundgren, awkward, Cinema Digital Sound, bar brawl",2.6271186440677967
2815,Iron Eagle,1986,Action|War,"Aerospace, Betamax",2.6923076923076925
2819,Three Days of the Condor (3 Days of the Condor),1975,Drama|Mystery|Romance|Thriller,"Intelligent, skullduggery, contrived romance, intrigue, Sydney Pollack",3.727272727272727
2822,Medicine Man,1992,Adventure|Romance,"deforrestation, drug discovery, primitive peoples, rain forest, cancer",2.8870967741935485
2826,"13th Warrior, The",1999,Action|Adventure|Fantasy,"Beowulf, Very interesting, vikings, author:Michael Crichton, maybe",2.9439655172413794
2827,"Astronaut's Wife, The",1999,Horror|Sci-Fi|Thriller,"alien abduction, pregnancy, Johnny Depp, aliens",2.1285714285714286
2829,"Muse, The",1999,Comedy,"Steven Wright, Andie MacDowell, Albert Brooks, Sharon Stone, Jeff Bridges",2.925
2840,Stigmata,1999,Drama|Thriller,"religious, jesus, Christianity, controversial, thriller",3.026666666666667
2841,Stir of Echoes,1999,Horror|Mystery|Thriller,"pretty cool, some seemingly unimportant bits, annoying characters, telepathy, David Koepp",3.566666666666667
2846,"Adventures of Milo and Otis, The (Koneko monogatari)",1986,Adventure|Children|Comedy|Drama,"Cute animals, Kawaii, Masanori Hata, real animal deaths, animal cruelty",3.2037037037037037
2857,Yellow Submarine,1968,Adventure|Animation|Comedy|Fantasy|Musical,"George Dunning, weird animation, yellow, beatles, music:rock and roll (1960s)",3.4925373134328357
2858,American Beauty,1999,Comedy|Drama,"Wes Bentley, intellegent, mena suvari, rich families, toplist",4.070736434108527
2859,Stop Making Sense,1984,Documentary|Musical,"David Byrne, big suits, musical band:Talking Heads, MTV, Jonathan Demme",4.22
2860,Blue Streak,1999,Comedy,"Les Mayfield, police",2.816666666666667
2861,For Love of the Game,1999,Comedy|Drama,"sport:baseball?, K movie, Sam Raimi, baseball",3.423076923076923
2863,"Hard Day's Night, A",1964,Adventure|Comedy|Musical,"beatles, Richard Lester, the beatles, music:Rock and Roll (1960s), musical band:The Beatles",3.7583333333333333
2867,Fright Night,1985,Comedy|Horror|Thriller,"Roddy McDowall, William Ragsdale, disco scene, Chris Sarandon, Special Effects",3.22
2871,Deliverance,1972,Adventure|Drama|Thriller,"Ned Beatty, canoeing, homosexual rape, old movie, rednecks",3.7427184466019416
2872,Excalibur,1981,Adventure|Fantasy,"author:Thomas Malory, medieval tale, screenwriter:John Boorman, screenwriter:Rospo Pallenberg, what?",3.4930555555555554
2875,Sommersby,1993,Drama|Mystery|Romance,"Jodie Foster, Can't remember, CLV",2.6739130434782608
2877,Tommy,1975,Drama|Musical,"Roger Daltrey, The Who, melodramatic, Rock Opera, psychedelic",3.391304347826087
2881,Double Jeopardy,1999,Action|Crime|Drama|Thriller,"creative plot, Bruce Beresford, Nudity, Tommy Lee Jones, ClearPlay",2.989010989010989
2883,Mumford,1999,Comedy|Drama,"Jason Lee, Ted Danson, Martin Short, simplistic, Zooey Deschanel",3.025
2889,"Mystery, Alaska",1999,Children|Comedy,"Alaska, Russell Crowe",3.6315789473684212
2890,Three Kings,1999,Action|Adventure|Comedy|Drama|War,"Iraq, David O. Russell, Gulf War, banned movie, US history",3.4696132596685083
2901,Phantasm,1979,Horror|Sci-Fi,"to see: b-grade horror, cult classic, horror, disturbing, Betamax",3.5555555555555554
2906,Random Hearts,1999,Drama|Romance,"Charles S. Dutton, Richard Jenkins, Peter Coyote, Bonnie Hunt, Kristin Scott Thomas",2.210526315789474
2907,Superstar,1999,Comedy,"Bruce McCulloch, Molly Shannon, Harland Williams, Saturday Night Live, Will Ferrell",2.5
2908,Boys Don't Cry,1999,Drama,"Kimberly Peirce, chloe sevigny, Nebraska, transphobia, sexual identity",3.6435185185185186
2912,"Limey, The",1999,Crime|Drama|Thriller,"vengence, own, out from prison, unusual editing, OUT FOR REVENGE",3.53
2915,Risky Business,1983,Comedy,"Paul Brickman, sickening, male teenager(s) & female prostitute(s), teen movie, prostitution",3.431578947368421
2916,Total Recall,1990,Action|Adventure|Sci-Fi|Thriller,"Sci Fi, gruesome deaths, pretend wife, setting:planet Mars, very interesting",3.4982876712328768
